9.999999999999999547e-07,2.345564600599379066e-38,4.613587876279172931e-32,5.301008497020971443e-27,5.400341980598207767e-22,5.400394991144536872e-22
2.049999999999999854e-06,2.400878735431872808e-38,4.665734829331488959e-32,5.339234169730996932e-27,5.417275766311109226e-22,5.417329159119380309e-22
3.152499999999999886e-06,2.475275973791706378e-38,4.734900750853018938e-32,5.389698480349853521e-27,5.439526773307435189e-22,5.439580670765728410e-22
4.310124999999999666e-06,2.569257578630080247e-38,4.820752777292193507e-32,5.451968841479064693e-27,5.466821947303770998e-22,5.466876467474261732e-22
5.525631249999999731e-06,2.684421888562269222e-38,4.923767175404014052e-32,5.526161970981032800e-27,5.499114597245542640e-22,5.499169859357629832e-22
6.801912812499999673e-06,2.823213709319745690e-38,5.044920964838326576e-32,5.612706768300154447e-27,5.536475713114561346e-22,5.536531840686736008e-22
8.142008453124999399e-06,2.988906979406138792e-38,5.185586430804009505e-32,5.712254522718405240e-27,5.579050368006927066e-22,5.579107491070712608e-22
9.549108875781250552e-06,3.185693258284597749e-38,5.347500382138220567e-32,5.825641637541709369e-27,5.627036939077053812e-22,5.627095196028179246e-22
1.102656431957031350e-05,3.418844304706185578e-38,5.532769438743719209e-32,5.953875814635420853e-27,5.680676137537179715e-22,5.680735676848603123e-22
1.257789253554882909e-05,3.694945706399904355e-38,5.743897287407408375e-32,6.098134686057946171e-27,5.740244857917081371e-22,5.740305839838331558e-22
1.420678716232627189e-05,4.022211515104472189e-38,5.983828518281723472e-32,6.259772128526358855e-27,5.806052627699489119e-22,5.806115226019157646e-22
1.591712652044258752e-05,4.410898989360768064e-38,6.256007326102895442e-32,6.440330033617658656e-27,5.878439556810863913e-22,5.878503960736800787e-22
1.771298284646471901e-05,4.873851685156431665e-38,6.564451208783102813e-32,6.641554467246711488e-27,5.957775191675424489e-22,5.957841607876542695e-22
1.959863198878795691e-05,5.427210110351460360e-38,6.913840917026562225e-32,6.865415736818489949e-27,6.044457927161998292e-22,6.044526582010751204e-22
2.157856358822735551e-05,6.091343397509122160e-38,7.309628734740867157e-32,7.114132205010176486e-27,6.138914760593288672e-22,6.138985902646302617e-22
2.365749176763872337e-05,6.892074499294559435e-38,7.758167893618729901e-32,7.390197878899103055e-27,6.241601244703852976e-22,6.241675147458459603e-22
2.584036635602066114e-05,7.862297239214935150e-38,8.266866642269896071e-32,7.696413923516975411e-27,6.353001538669771811e-22,6.353078503635694259e-22
2.813238467382169394e-05,9.044118808841816721e-38,8.844371255129736774e-32,8.035924329728902927e-27,6.473628481773227511e-22,6.473708841900963291e-22
3.053900390751278194e-05,1.049170963484975410e-37,9.500783115545507899e-32,8.412256023091697148e-27,6.604023630241978937e-22,6.604107753752289687e-22
3.306595410288842027e-05,1.227510898913248380e-37,1.024791596802649924e-31,8.829363740708755811e-27,6.744757208261870085e-22,6.744845502924070377e-22
3.571925180803284120e-05,1.448532629068560562e-37,1.109960053118196281e-31,9.291680031746570496e-27,6.896427931677674115e-22,6.896520849587953922e-22
3.850521439843448317e-05,1.724120449331645685e-37,1.207204491797083598e-31,9.804170756603600028e-27,7.059662669015104676e-22,7.059760711929877017e-22
4.143047511835621266e-05,2.069868683311052304e-37,1.318426074816011174e-31,1.037239647224908697e-26,7.235115910538997811e-22,7.235219635822147850e-22
4.450199887427402456e-05,2.506337039973997524e-37,1.445856648411226744e-31,1.100258009857295103e-26,7.423469022866330266e-22,7.423579050113174881e-22
4.772709881798772706e-05,3.060756577335345107e-37,1.592118140547393134e-31,1.170168126604463943e-26,7.625429275139677617e-22,7.625546293544459936e-22
5.111345375888711671e-05,3.769354789474302969e-37,1.760292579559304297e-31,1.247747775227757201e-26,7.841728633487404638e-22,7.841853410025223728e-22
5.466912644683147483e-05,4.680533026651600409e-37,1.954004538554870764e-31,1.333865442952418317e-26,8.073122333869123510e-22,8.073255722367428349e-22
5.840258276917305492e-05,5.859219325121692731e-37,2.177518094946479836e-31,1.429490017532341204e-26,8.320387260033964091e-22,8.320530211213241688e-22
6.232271190763171266e-05,7.392844595523204820e-37,2.435850723938356866e-31,1.535701325273699678e-26,8.584320172784882806e-22,8.584473745353268231e-22
6.643884750301330092e-05,9.399563671614273685e-37,2.734906930021393357e-31,1.653701576077190624e-26,8.865735859729604325e-22,8.865901232622128828e-22
7.076078987816396791e-05,1.203958396871871550e-36,3.081634875257915751e-31,1.784827790269793668e-26,9.165465299947320778e-22,9.165643785807995044e-22
7.529882937207216893e-05,1.553079991733076080e-36,3.484209807665874935e-31,1.930565304113181006e-26,9.484353965363364942e-22,9.484547025378002208e-22
8.006377084067577729e-05,2.017039782410140019e-36,3.952248754535632445e-31,2.092562482570612918e-26,9.823260408980753510e-22,9.823469669181279341e-22
8.506695938270957555e-05,2.636474490448839378e-36,4.497061759844960790e-31,2.272646811268771065e-26,1.018305531745624327e-21,1.018328258663445834e-21
9.032030735184505424e-05,3.467078011876052407e-36,5.131945961590198907e-31,2.472842597423515771e-26,1.056462123101998849e-21,1.056486852041171237e-21
9.583632271943730958e-05,4.585338453448731254e-36,5.872530084867841293e-31,2.695390583433165657e-26,1.096885315399175598e-21,1.096912269892267540e-21
1.016281388554091824e-04,6.096496832230611165e-36,6.737178551341875970e-31,2.942769869322299613e-26,1.139666029310205202e-21,1.139695457682622344e-21
1.077095457981796503e-04,8.145597288202267974e-36,7.747466473985871570e-31,3.217722652143776828e-26,1.184896916530313976e-21,1.184929094531590192e-21
1.140950230880886354e-04,1.093284385893380251e-35,8.928739440276599282e-31,3.523282422429582705e-26,1.232672830989472223e-21,1.232708064706581337e-21
1.207997742424930684e-04,1.473496440628507364e-35,1.031077533419443867e-30,3.862806409197825512e-26,1.283091481961330967e-21,1.283130111056515221e-21
1.278397629546177306e-04,1.993496751105002150e-35,1.192856968547198804e-30,4.240013235027403682e-26,1.336254287173606963e-21,1.336296688498834256e-21
1.352317511023486184e-04,2.706364873424071191e-35,1.382327136646443951e-30,4.659026927770921411e-26,1.392267439122275587e-21,1.392314030773907502e-21
1.429933386574660614e-04,3.685758286636728346e-35,1.604330213589851952e-30,5.124428634791818529e-26,1.451243191767331031e-21,1.451294437658046173e-21
1.511430055903393752e-04,5.034030957599148991e-35,1.864570183748019510e-30,5.641317594333887888e-26,1.513301367563375940e-21,1.513357782603939744e-21
1.597001558698563615e-04,6.893624573808002694e-35,2.169775135710819074e-30,6.215383136687370508e-26,1.578571077016129393e-21,1.578633233017340428e-21
1.686851636633491917e-04,9.463092669937024219e-35,2.527893815217882225e-30,6.852989714633507929e-26,1.647192635073740946e-21,1.647261167498875776e-21
1.781194218465166688e-04,1.301970620726508420e-34,2.948334482160105423e-30,7.561277200518934737e-26,1.719319651225651635e-21,1.719395266946121507e-21
1.880253929388425184e-04,1.795144334071755517e-34,3.442256046992975856e-30,8.348278944052561037e-26,1.795121264003395690e-21,1.795204750235271562e-21
1.980253929388425176e-04,2.450522126487019940e-34,3.999607238644821539e-30,9.188851267630708763e-26,1.871751360454510400e-21,1.871843252967038976e-21
2.080253929388425167e-04,3.305139761934892197e-34,4.620303845781027086e-30,1.007659697796276512e-25,1.948499505599272538e-21,1.948600276189686490e-21
