t(s),Adsorbed H on surface 1 (H m-2),solute flux surface 1 (H m-2 s-1),Total T surface 1 (K),0 value at [0] (H m-3)
1e-10,7.201703746523443e-07,-938.4242595935143,300.0496116719504,27686.403674339053
2.0500000000000002e-10,7.201703746523443e-07,-939.0931967478937,300.0772471751563,27686.403674339053
3.1525e-10,7.201703746523443e-07,-939.6536008021963,300.10038610293907,27686.403674339053
4.3101250000000007e-10,7.201703746523443e-07,-940.1760323419444,300.1219466753013,27686.403674339053
5.525631250000001e-10,7.201703746523443e-07,-940.688235306699,300.1430754936667,27686.403674339053
6.801912812500001e-10,7.201703746523443e-07,-941.2056276544068,300.16440889026484,27686.403674339053
8.142008453125001e-10,7.201703746523443e-07,-941.7388780218506,300.18638634491634,27686.403674339053
9.549108875781252e-10,7.201703746523443e-07,-942.2966336504967,300.2093632681123,27686.403674339053
1.1026564319570316e-09,7.201703746523443e-07,-942.886759393508,300.23366215541,27686.403674339053
1.2577892535548832e-09,7.201703746523443e-07,-943.5170157598026,300.2596005002448,27686.403674339053
1.4206787162326274e-09,7.201703746523443e-07,-944.1955009725843,300.2875089013614,27686.403674339053
1.591712652044259e-09,7.201703746523443e-07,-944.9309922235313,300.3177449447223,27686.403674339053
1.7712982846464719e-09,7.201703746523443e-07,-945.7332514632704,300.3507055453459,27686.403674339053
1.9598631988787956e-09,7.201703746523443e-07,-946.6133327304065,300.386839255497,27686.403674339053
2.1578563588227356e-09,7.201703746523443e-07,-947.5839161750624,300.4266595464434,27686.403674339053
2.3578563588227357e-09,7.201703746523443e-07,-948.6169022787998,300.46900654234315,27686.403674339053
2.557856358822736e-09,7.201703746523443e-07,-949.7074198591457,300.51367469329233,27686.403674339053
2.757856358822736e-09,7.201703746523443e-07,-950.8603596967828,300.5608581491507,27686.403674339053
2.957856358822736e-09,7.201703746523443e-07,-952.0806476368655,300.6107514405006,27686.403674339053
3.1578563588227363e-09,7.201703746523443e-07,-953.3733051230937,300.6635518511057,27686.403674339053
3.3578563588227364e-09,7.201703746523443e-07,-954.7434940371389,300.7194611268151,27686.403674339053
3.5578563588227366e-09,7.201703746523443e-07,-956.1965527440121,300.77868680415787,27686.403674339053
3.757856358822737e-09,7.201703746523443e-07,-957.7380266562403,300.84144329381013,27686.403674339053
3.957856358822737e-09,7.201703746523443e-07,-959.3736952762869,300.90795279805826,27686.403674339053
4.157856358822737e-09,7.201703746523443e-07,-961.109596987934,300.97844611273484,27686.403674339053
4.357856358822737e-09,7.201703746523443e-07,-962.9520524675182,301.05316334737114,27686.403674339053
4.557856358822737e-09,7.201703746523443e-07,-964.9076873374862,301.13235458681953,27686.403674339053
4.757856358822737e-09,7.201703746523443e-07,-966.9834545239381,301.2162805107188,27686.403674339053
4.9578563588227375e-09,7.201703746523443e-07,-969.1866566735199,301.3052129825231,27686.403674339053
5.157856358822738e-09,7.201703746523443e-07,-971.5249689133219,301.3994356165824,27686.403674339053
5.357856358822738e-09,7.201703746523443e-07,-974.0064621892564,301.4992443294746,27686.403674339053
5.557856358822738e-09,7.201703746523443e-07,-976.6396273859715,301.6049478801339,27686.403674339053
5.757856358822738e-09,7.201703746523443e-07,-979.4334004102317,301.7168684021076,27686.403674339053
5.957856358822738e-09,7.201703746523443e-07,-982.3971884065389,301.8353419303619,27686.403674339053
6.157856358822738e-09,7.201703746523443e-07,-985.5408972666805,301.9607189243706,27686.403674339053
6.3578563588227385e-09,7.201703746523443e-07,-988.8749605922512,302.0933647886861,27686.403674339053
6.557856358822739e-09,7.201703746523443e-07,-992.4103702701415,302.23366039177506,27686.403674339053
6.757856358822739e-09,7.201703746523443e-07,-996.1587088248349,302.38200258356915,27686.403674339053
6.957856358822739e-09,7.201703746523443e-07,-1000.1321837175446,302.5388047119078,27686.403674339053
7.157856358822739e-09,7.201703746523443e-07,-1004.3436637705427,302.7044971378288,27686.403674339053
7.357856358822739e-09,7.201703746523443e-07,-1008.8067179052689,302.87952774947485,27686.403674339053
7.557856358822738e-09,7.201703746523443e-07,-1013.5356563946576,303.0643624742212,27686.403674339053
7.757856358822739e-09,7.201703746523443e-07,-1018.5455748437449,303.2594857884929,27686.403674339053
7.957856358822739e-09,7.201703746523443e-07,-1023.8524011277885,303.46540122461386,27686.403674339053
8.157856358822739e-09,7.201703746523443e-07,-1029.4729455339664,303.6826318739218,27686.403674339053
8.357856358822739e-09,7.201703746523443e-07,-1035.4249543710523,303.91172088527964,27686.403674339053
8.557856358822739e-09,7.201703746523443e-07,-1041.727167331633,304.15323195802296,27686.403674339053
8.75785635882274e-09,7.201703746523443e-07,-1048.3993789131882,304.4077498282971,27686.403674339053
8.95785635882274e-09,7.201703746523443e-07,-1055.4625042278858,304.6758807476551,27686.403674339053
9.15785635882274e-09,7.201703746523443e-07,-1062.93864955641,304.9582529527124,27686.403674339053
9.35785635882274e-09,7.201703746523443e-07,-1070.8511880284852,305.2555171245819,27686.403674339053
9.55785635882274e-09,7.201703746523443e-07,-1079.2248408420803,305.5683468367425,27686.403674339053
9.75785635882274e-09,7.201703746523443e-07,-1088.0857644649006,305.8974389899318,27686.403674339053
9.95785635882274e-09,7.201703746523443e-07,-1097.461644295335,306.24351423258565,27686.403674339053
1.015785635882274e-08,7.201703746523443e-07,-1107.381795296247,306.6073173652919,27686.403674339053
1.035785635882274e-08,7.201703746523443e-07,-1117.8772701532992,306.989617727665,27686.403674339053
1.055785635882274e-08,7.201703746523443e-07,-1128.9809755506749,307.3912095659971,27686.403674339053
1.075785635882274e-08,7.201703746523443e-07,-1140.7277972004567,307.81291237998335,27686.403674339053
1.095785635882274e-08,7.201703746523443e-07,-1153.1547343085094,308.25557124677994,27686.403674339053
1.1157856358822741e-08,7.201703746523443e-07,-1166.3010442085322,308.7200571205967,27686.403674339053
1.1357856358822741e-08,7.201703746523443e-07,-1180.208397948176,309.2072671059933,27686.403674339053
1.1557856358822741e-08,7.201703746523443e-07,-1194.9210476657495,309.71812470300176,27686.403674339053
1.1757856358822741e-08,7.201703746523443e-07,-1210.4860066540043,310.25358002216836,27686.403674339053
1.1957856358822741e-08,7.201703746523443e-07,-1226.953243068029,310.8146099675712,27686.403674339053
1.2157856358822742e-08,7.201703746523443e-07,-1244.375888297932,311.40221838584506,27686.403674339053
1.2357856358822742e-08,7.201703746523443e-07,-1262.8104610933665,312.017436179222,27686.403674339053
1.2557856358822742e-08,7.201703746523443e-07,-1282.317108595908,312.6613213805744,27686.403674339053
1.2757856358822742e-08,7.201703746523443e-07,-1302.9598655068417,313.33495918843624,27686.403674339053
1.2957856358822742e-08,7.201703746523443e-07,-1324.806932691561,314.03946195996565,27686.403674339053
1.3157856358822742e-08,7.201703746523443e-07,-1347.9309765973228,314.77596915981053,27686.403674339053
1.3357856358822742e-08,7.201703746523443e-07,-1372.4094509380625,315.54564726283746,27686.403674339053
1.3557856358822743e-08,7.201703746523443e-07,-1398.3249421777255,316.34968960869304,27686.403674339053
1.3757856358822743e-08,7.201703746523443e-07,-1425.7655404215361,317.18931620617775,27686.403674339053
1.3957856358822743e-08,7.201703746523443e-07,-1454.8252374019437,318.0657734854321,27686.403674339053
1.4157856358822743e-08,7.201703746523443e-07,-1485.6043533215359,318.9803339959582,27686.403674339053
1.4357856358822743e-08,7.201703746523443e-07,-1518.2099943881058,319.93429604853196,27686.403674339053
1.4557856358822743e-08,7.201703746523443e-07,-1552.7565429456909,320.9289832991008,27686.403674339053
1.4757856358822743e-08,7.201703746523443e-07,-1589.3661821681565,321.9657442728017,27686.403674339053
1.4957856358822742e-08,7.201703746523443e-07,-1628.16945733712,323.04595182628873,27686.403674339053
1.515785635882274e-08,7.201703746523443e-07,-1669.3058757717372,324.1710025466214,27686.403674339053
1.535785635882274e-08,7.201703746523443e-07,-1712.9245475108708,325.34231608502256,27686.403674339053
1.5557856358822737e-08,7.201703746523443e-07,-1759.1848688671407,326.5613344238943,27686.403674339053
1.5757856358822736e-08,7.201703746523443e-07,-1808.2572509729837,327.82952107555917,27686.403674339053
1.5957856358822734e-08,7.201703746523443e-07,-1860.3238954186563,329.1483602112806,27686.403674339053
1.6157856358822733e-08,7.201703746523443e-07,-1915.5796190369633,330.51935571921234,27686.403674339053
1.635785635882273e-08,7.201703746523443e-07,-1974.232729815702,331.94403019003124,27686.403674339053
1.655785635882273e-08,7.201703746523443e-07,-2036.5059558117375,333.4239238291145,27686.403674339053
1.6757856358822728e-08,7.201703746523443e-07,-2102.63742879568,334.9605932942418,27686.403674339053
1.6957856358822727e-08,7.201703746523443e-07,-2172.8817241690817,336.55561045793576,27686.403674339053
1.7157856358822725e-08,7.201703746523443e-07,-2247.5109584592265,338.21056109366447,27686.403674339053
1.7357856358822724e-08,7.201703746523443e-07,-2326.8159454091256,339.9270434853013,27686.403674339053
1.7557856358822722e-08,7.201703746523443e-07,-2411.107411330821,341.70666695935626,27686.403674339053
1.775785635882272e-08,7.201703746523443e-07,-2500.7172699778534,343.55105033965845,27686.403674339053
1.795785635882272e-08,7.201703746523443e-07,-2595.9999567099103,345.4618203243341,27686.403674339053
1.8157856358822718e-08,7.201703746523443e-07,-2697.3338211633154,347.4406097850818,27686.403674339053
1.8357856358822716e-08,7.201703746523443e-07,-2805.122577001611,349.4890559889222,27686.403674339053
1.8557856358822715e-08,7.201703746523443e-07,-2919.7968065958053,351.60879874278817,27686.403674339053
1.8757856358822713e-08,7.201703746523443e-07,-3041.8155176685063,353.8014784614875,27686.403674339053
1.895785635882271e-08,7.201703746523443e-07,-3171.6677480304884,356.06873415978237,27686.403674339053
1.915785635882271e-08,7.201703746523443e-07,-3309.8742135357293,358.4122013695021,27686.403674339053
1.935785635882271e-08,7.201703746523443e-07,-3456.9889932863666,360.8335099828284,27686.403674339053
1.9557856358822707e-08,7.201703746523443e-07,-3613.601244927832,363.33428202307175,27686.403674339053
1.9757856358822705e-08,7.201703746523443e-07,-3780.336941595664,365.91612934449233,27686.403674339053
1.9957856358822704e-08,7.201703746523443e-07,-3957.8606207079733,368.5806512628986,27686.403674339053
2.0157856358822702e-08,7.201703746523443e-07,-4146.877133356054,371.32943211900147,27686.403674339053
2.03578563588227e-08,7.201703746523443e-07,-4348.133381533808,374.1640387766992,27686.403674339053
2.05578563588227e-08,7.201703746523443e-07,-4562.42002888219,377.08601805868295,27686.403674339053
2.0757856358822698e-08,7.201703746523443e-07,-4790.573169023699,380.09689412198463,27686.403674339053
2.0957856358822696e-08,7.201703746523443e-07,-5033.475933942745,383.19816577630735,27686.403674339053
2.1157856358822695e-08,7.201703746523443e-07,-5292.06002325307,386.39130374819035,27686.403674339053
2.1357856358822693e-08,7.201703746523443e-07,-5567.307133610931,389.677747894277,27686.403674339053
2.1557856358822692e-08,7.201703746523443e-07,-5860.250266013517,393.0589043671936,27686.403674339053
2.175785635882269e-08,7.201703746523443e-07,-6171.974887292473,396.53614273773724,27686.403674339053
2.195785635882269e-08,7.201703746523443e-07,-6503.619920816524,400.11079307731467,27686.403674339053
2.2157856358822687e-08,7.201703746523443e-07,-6856.378540281229,403.7841430047476,27686.403674339053
2.2357856358822686e-08,7.201703746523443e-07,-7231.4987395403205,407.5574347018169,27686.403674339053
2.2557856358822684e-08,7.201703746523443e-07,-7630.283650746116,411.43186190207905,27686.403674339053
2.2757856358822683e-08,7.201703746523443e-07,-8054.091582670356,415.408566857721,27686.403674339053
2.295785635882268e-08,7.201703746523443e-07,-8504.335750998827,419.48863728938875,27686.403674339053
2.315785635882268e-08,7.201703746523443e-07,-8982.483672679811,423.6731033241412,27686.403674339053
2.3357856358822678e-08,7.201703746523443e-07,-9490.056197082838,427.9629344268392,27686.403674339053
2.3557856358822677e-08,7.201703746523443e-07,-10028.626147828338,432.35903633047326,27686.403674339053
2.3757856358822675e-08,7.201703746523443e-07,-10599.816550700045,436.8622479711016,27686.403674339053
2.3957856358822674e-08,7.201703746523443e-07,-11205.298425068504,441.47333843321786,27686.403674339053
2.4157856358822672e-08,7.201703746523443e-07,-11846.788118750066,446.1930039115297,27686.403674339053
