t(s),Adsorbed H on surface 1 (H m-2),solute flux surface 1 (H m-2 s-1),Total T surface 1 (K),0 value at [0] (H m-3)
1e-10,3.704302743422579e-11,-0.04829063660683495,300.1771104379884,1.4194200077050427
2.0500000000000002e-10,3.704302743422579e-11,-0.04841355696913635,300.27581027017385,1.4194200077050427
3.1525e-10,3.704302743422579e-11,-0.04851666275117265,300.35845107211645,1.4194200077050427
4.3101250000000007e-10,3.704302743422579e-11,-0.04861288780548764,300.43545496513957,1.4194200077050427
5.525631250000001e-10,3.704302743422579e-11,-0.048707327884617735,300.51091706218,1.4194200077050427
6.801912812500001e-10,3.704302743422579e-11,-0.04880282431350197,300.5871100585672,1.4194200077050427
8.142008453125001e-10,3.704302743422579e-11,-0.04890135238205568,300.66560359998465,1.4194200077050427
9.549108875781252e-10,3.704302743422579e-11,-0.0490045219598627,300.7476670907407,1.4194200077050427
1.1026564319570316e-09,3.704302743422579e-11,-0.04911380568767575,300.8344523950873,1.4194200077050427
1.2577892535548832e-09,3.704302743422579e-11,-0.04923066478495569,300.92709353186996,1.4194200077050427
1.4206787162326274e-09,3.704302743422579e-11,-0.04935663211056485,301.0267713504319,1.4194200077050427
1.591712652044259e-09,3.704302743422579e-11,-0.049493377392492266,301.1347631167133,1.4194200077050427
1.7712982846464719e-09,3.704302743422579e-11,-0.049642766806370586,301.2524866012054,1.4194200077050427
1.9598631988787956e-09,3.704302743422579e-11,-0.04980692396947951,301.3815440497118,1.4194200077050427
2.1578563588227356e-09,3.704302743422579e-11,-0.049988297355265054,301.5237696352136,1.4194200077050427
2.3578563588227357e-09,3.704302743422579e-11,-0.05018171815521498,301.67502081958077,1.4194200077050427
2.557856358822736e-09,3.704302743422579e-11,-0.050386343376067504,301.834563590912,1.4194200077050427
2.757856358822736e-09,3.704302743422579e-11,-0.0506031639154569,302.0030915847416,1.4194200077050427
2.957856358822736e-09,3.704302743422579e-11,-0.050833189804411025,302.18129983183115,1.4194200077050427
3.1578563588227363e-09,3.704302743422579e-11,-0.051077462909231146,302.3698932304302,1.4194200077050427
3.3578563588227364e-09,3.704302743422579e-11,-0.05133706694849883,302.5695926537402,1.4194200077050427
3.5578563588227366e-09,3.704302743422579e-11,-0.05161313611355142,302.7811396998186,1.4194200077050427
3.757856358822737e-09,3.704302743422579e-11,-0.051906862925371756,303.0053005665234,1.4194200077050427
3.957856358822737e-09,3.704302743422579e-11,-0.052219505714726236,303.24286933412463,1.4194200077050427
4.157856358822737e-09,3.704302743422579e-11,-0.05255239598899443,303.4946708359242,1.4194200077050427
4.357856358822737e-09,3.704302743422579e-11,-0.052906945879186824,303.7615632374724,1.4194200077050427
4.557856358822737e-09,3.704302743422579e-11,-0.053284655818857614,304.04444040750207,1.4194200077050427
4.757856358822737e-09,3.704302743422579e-11,-0.05368712258134552,304.3442341391401,1.4194200077050427
4.9578563588227375e-09,3.704302743422579e-11,-0.054116047786888194,304.66191626333426,1.4194200077050427
5.157856358822738e-09,3.704302743422579e-11,-0.05457324698316995,304.9985006849038,1.4194200077050427
5.357856358822738e-09,3.704302743422579e-11,-0.05506065939969467,305.35504536345053,1.4194200077050427
5.557856358822738e-09,3.704302743422579e-11,-0.05558035847674079,305.7326542554702,1.4194200077050427
5.757856358822738e-09,3.704302743422579e-11,-0.056134563272750994,306.13247922967025,1.4194200077050427
5.957856358822738e-09,3.704302743422579e-11,-0.05672565085933242,306.55572196426465,1.4194200077050427
6.157856358822738e-09,3.704302743422579e-11,-0.05735616982029803,307.00363583256643,1.4194200077050427
6.3578563588227385e-09,3.704302743422579e-11,-0.058028854980169756,307.47752778130126,1.4194200077050427
6.557856358822739e-09,3.704302743422579e-11,-0.05874664349822679,307.9787602045876,1.4194200077050427
6.757856358822739e-09,3.704302743422579e-11,-0.05951269247648006,308.50875281535036,1.4194200077050427
6.957856358822739e-09,3.704302743422579e-11,-0.06033039824390718,309.06898451497665,1.4194200077050427
7.157856358822739e-09,3.704302743422579e-11,-0.06120341749496658,309.6609952612399,1.4194200077050427
7.357856358822739e-09,3.704302743422579e-11,-0.0621356904778947,310.2863879338608,1.4194200077050427
7.557856358822738e-09,3.704302743422579e-11,-0.06313146644768508,310.94683019651,1.4194200077050427
7.757856358822739e-09,3.704302743422579e-11,-0.06419533162009494,311.6440563535776,1.4194200077050427
7.957856358822739e-09,3.704302743422579e-11,-0.06533223988663518,312.37986919960474,1.4194200077050427
8.157856358822739e-09,3.704302743422579e-11,-0.06654754657644768,313.1561418588954,1.4194200077050427
8.357856358822739e-09,3.704302743422579e-11,-0.06784704557939494,313.9748196124788,1.4194200077050427
8.557856358822739e-09,3.704302743422579e-11,-0.0692370101757609,314.8379217092838,1.4194200077050427
8.75785635882274e-09,3.704302743422579e-11,-0.07072423795182615,315.7475431580909,1.4194200077050427
8.95785635882274e-09,3.704302743422579e-11,-0.07231610021741096,316.705856496563,1.4194200077050427
9.15785635882274e-09,3.704302743422579e-11,-0.0740205963813809,317.7151135333922,1.4194200077050427
9.35785635882274e-09,3.704302743422579e-11,-0.07584641378427141,318.7776470593757,1.4194200077050427
9.55785635882274e-09,3.704302743422579e-11,-0.07780299353359416,319.895872522989,1.4194200077050427
9.75785635882274e-09,3.704302743422579e-11,-0.07990060293722097,321.0722896658253,1.4194200077050427
9.95785635882274e-09,3.704302743422579e-11,-0.08215041518339614,322.30948411305786,1.4194200077050427
1.015785635882274e-08,3.704302743422579e-11,-0.0845645969723859,323.6101289138859,1.4194200077050427
1.035785635882274e-08,3.704302743422579e-11,-0.08715640486440955,324.9769860267526,1.4194200077050427
1.055785635882274e-08,3.704302743422579e-11,-0.08994029117097144,326.41290774393514,1.4194200077050427
1.075785635882274e-08,3.704302743422579e-11,-0.09293202028173939,327.92083804995275,1.4194200077050427
1.095785635882274e-08,3.704302743422579e-11,-0.09614879638607543,329.5038139080834,1.4194200077050427
1.1157856358822741e-08,3.704302743422579e-11,-0.09960940361653159,331.16496646913737,1.4194200077050427
1.1357856358822741e-08,3.704302743422579e-11,-0.10333435971010024,332.90752219650295,1.4194200077050427
