1.000000000000000036e-10,7.426625245453622343e-46,4.266828660564022281e-47,4.840182163835566263e-38,4.868119936062825617e-29,4.868119940903008043e-29
2.050000000000000159e-10,7.713046397181768688e-46,4.345401742391196492e-47,4.896973965742814497e-38,4.892926762354322171e-29,4.892926767251295861e-29
3.152500000000000229e-10,7.961191915434459471e-46,4.412261659603755747e-47,4.945008479889767935e-38,4.913781954548615151e-29,4.913781959493623670e-29
4.310125000000000665e-10,8.199462857090152603e-46,4.475452789529271126e-47,4.990166419036009786e-38,4.933284225574171785e-29,4.933284230564337988e-29
5.525631250000000682e-10,8.439756422661776659e-46,4.538224522972439062e-47,5.034797491873450377e-38,4.952461353844693253e-29,4.952461358879490812e-29
6.801912812500001037e-10,8.689394885188718405e-46,4.602464880855736015e-47,5.080242803577444903e-38,4.971890033170220817e-29,4.971890038250463606e-29
8.142008453125001307e-10,8.954156601981972875e-46,4.669561183682301242e-47,5.127464859854060852e-38,4.991974685279771708e-29,4.991974690407236575e-29
9.549108875781251796e-10,9.239434925318929224e-46,4.740716910102672833e-47,5.177277282413255235e-38,5.013048282540417960e-29,5.013048287717695064e-29
1.102656431957031590e-09,9.550844369651131170e-46,4.817103598007426010e-47,5.230452407812166511e-38,5.035418628344062695e-29,5.035418633574515152e-29
1.257789253554883155e-09,9.894648159894721085e-46,4.899953297752503881e-47,5.287783944606278200e-38,5.059394241669236094e-29,5.059394246957020155e-29
1.420678716232627391e-09,1.027815039127164320e-45,4.990629544233018150e-47,5.350132105128789490e-38,5.085301858614915248e-29,5.085301863965047001e-29
1.591712652044258901e-09,1.071012884550537984e-45,5.090693950319177113e-47,5.418463108658508438e-38,5.113500615300698986e-29,5.113500620719162536e-29
1.771298284646471883e-09,1.120136779854327549e-45,5.201978405143942184e-47,5.493889441232280222e-38,5.144395445415235748e-29,5.144395450909125029e-29
1.959863198878795639e-09,1.176535526358144390e-45,5.326670761817736350e-47,5.577715297878328878e-38,5.178451233775927650e-29,5.178451239353642604e-29
2.157856358822735613e-09,1.241922955391167546e-45,5.467422174657365329e-47,5.671491209998941564e-38,5.216208901725261703e-29,5.216208907396752673e-29
2.357856358822735750e-09,1.315378099186444965e-45,5.621036952330382497e-47,5.772849022468626793e-38,5.256625262469545794e-29,5.256625268242394363e-29
2.557856358822735886e-09,1.397486232755380210e-45,5.787578502926235297e-47,5.881613833283154424e-38,5.299552244514346517e-29,5.299552250395960510e-29
2.757856358822736023e-09,1.489687933225815650e-45,5.968661421931218321e-47,5.998601998453144055e-38,5.345227708829312076e-29,5.345227714827914311e-29
2.957856358822736159e-09,1.593687719550446699e-45,6.166082178401864339e-47,6.124695842112505012e-38,5.393898910619474287e-29,5.393898916744169843e-29
3.157856358822736296e-09,1.711517947204193515e-45,6.381857447253624122e-47,6.260858573610134694e-38,5.445825828186834333e-29,5.445825834447692378e-29
3.357856358822736432e-09,1.845618188704987394e-45,6.618266609229950845e-47,6.408149493019381154e-38,5.501284057826531038e-29,5.501284064234680126e-29
3.557856358822736569e-09,1.998935196862776946e-45,6.877900530987436452e-47,6.567740370268270529e-38,5.560567551832950375e-29,5.560567558400690542e-29
3.757856358822736705e-09,2.175049928429430301e-45,7.163718581756276660e-47,6.740933621824498805e-38,5.623991345203524308e-29,5.623991351944458239e-29
3.957856358822736842e-09,2.378340171612442716e-45,7.479116052886599410e-47,6.929182859878472054e-38,5.691894369486583922e-29,5.691894376415767168e-29
4.157856358822736979e-09,2.614190205218156288e-45,7.828004536436010153e-47,7.134116412852563397e-38,5.764642430494157082e-29,5.764642437628272942e-29
4.357856358822737115e-09,2.889262917052299249e-45,8.214908368350738391e-47,7.357564482664031564e-38,5.842631416202225269e-29,5.842631423559789940e-29
4.557856358822737252e-09,3.211855372991792639e-45,8.645080969963712691e-47,7.601590705743573324e-38,5.926290797039681640e-29,5.926290804641271789e-29
4.757856358822737388e-09,3.592366611378840429e-45,9.124645868310120161e-47,7.868529021249365586e-38,6.016087480674081901e-29,6.016087488542610439e-29
4.957856358822737525e-09,4.043917398396031576e-45,9.660768399679260942e-47,8.161026925081616429e-38,6.112530086221147231e-29,6.112530094382173842e-29
5.157856358822737661e-09,4.583177227906063357e-45,1.026186568232521980e-46,8.482096409047145171e-38,6.216173707982720317e-29,6.216173716464816916e-29
5.357856358822737798e-09,5.231476070568370694e-45,1.093786449186447646e-46,8.835174160580552380e-38,6.327625246104489643e-29,6.327625254939664129e-29
5.557856358822737934e-09,6.016310386457514298e-45,1.170051933239757299e-46,9.224192942789404336e-38,6.447549390885276554e-29,6.447549400109470552e-29
5.757856358822738071e-09,6.973399399826030485e-45,1.256380646390425612e-46,9.653666504179617601e-38,6.576675358943811868e-29,6.576675368597479182e-29
5.957856358822738207e-09,8.149515707040014967e-45,1.354441418648892014e-46,1.012879090408489620e-37,6.715804493238930989e-29,6.715804503367722560e-29
6.157856358822738344e-09,9.606414838334750368e-45,1.466235565286945965e-46,1.065556581174434601e-37,6.865818855323644088e-29,6.865818865979210657e-29
6.357856358822738480e-09,1.142633824130766644e-44,1.594173836942786741e-46,1.124094018042972389e-37,7.027690957552955516e-29,7.027690968793897142e-29
6.557856358822738617e-09,1.371978952186081664e-44,1.741173501928910471e-46,1.189298775991140986e-37,7.202494805722811863e-29,7.202494817615801207e-29
6.757856358822738753e-09,1.663662593660411942e-44,1.910781421310197892e-46,1.262111925154934980e-37,7.391418449351697190e-29,7.391418461972819152e-29
6.957856358822738890e-09,2.038203166603621465e-44,2.107330850719955045e-46,1.343633960918621873e-37,7.595778268201400095e-29,7.595778281637741452e-29
7.157856358822739027e-09,2.523975158747188998e-44,2.336142227666394558e-46,1.435156114842072917e-37,7.817035260487036133e-29,7.817035274838599148e-29
7.357856358822739163e-09,3.160623484115168072e-44,2.603781623592676766e-46,1.538198588081271167e-37,8.056813641513795490e-29,8.056813656895784834e-29
7.557856358822738472e-09,4.004134625147559746e-44,2.918395198785657662e-46,1.654557401382294438e-37,8.316922112356010771e-29,8.316922128901589033e-29
7.757856358822738609e-09,5.134451418923177235e-44,3.290144378342447766e-46,1.786362008297232682e-37,8.599378218044010805e-29,8.599378235907636951e-29
7.957856358822738746e-09,6.667037228741679969e-44,3.731775253359817928e-46,1.936146401477570370e-37,8.906436285182336031e-29,8.906436304543806742e-29
8.157856358822738882e-09,8.770643528236116498e-44,4.259367879080588181e-46,2.106937196135462030e-37,9.240619511945362143e-29,9.240619533014743270e-29
8.357856358822739019e-09,1.169493815595596363e-43,4.893328089638467486e-46,2.302363153686185943e-37,9.604756881305914050e-29,9.604756904329557226e-29
8.557856358822739155e-09,1.581400094003764861e-43,5.659708193863313386e-46,2.526791883745781303e-37,1.000202568392411367e-28,1.000202570919204844e-28
8.757856358822739292e-09,2.169567615694555082e-43,6.591976382622626159e-46,2.785501129780517865e-37,1.043600057364640074e-28,1.043600060150143403e-28
8.957856358822739428e-09,3.021360922250057789e-43,7.733402131046047069e-46,3.084894231311478881e-37,1.091071023997775622e-28,1.091071027082672983e-28
9.157856358822739565e-09,4.273068883586597862e-43,9.140292578178571399e-46,3.432772236813002331e-37,1.143070297285473718e-28,1.143070300718250260e-28
9.357856358822739701e-09,6.140358150546617136e-43,1.088641205304404234e-45,3.838678950399806127e-37,1.200112262115432007e-28,1.200112265954116959e-28
9.557856358822739838e-09,8.969551018542199422e-43,1.306905731522751306e-45,4.314340249622721830e-37,1.262779671422130514e-28,1.262779675736479839e-28
9.757856358822739974e-09,1.332523171750667655e-42,1.581746520237337808e-45,4.874225743502010998e-37,1.331733883320627508e-28,1.331733888194866643e-28
9.957856358822740111e-09,2.014216348569051396e-42,1.930452807193595508e-45,5.536269839813265537e-37,1.407726769552767956e-28,1.407726775089058062e-28
1.015785635882274025e-08,3.099277082722903673e-42,2.376323236466111938e-45,6.322801367976314568e-37,1.491614586246344313e-28,1.491614592569176521e-28
1.035785635882274038e-08,4.856549203089335917e-42,2.950988787357944088e-45,7.261747171779043919e-37,1.584374150998400390e-28,1.584374158260196288e-28
1.055785635882274052e-08,7.753395780591434846e-42,3.697718877803459216e-45,8.388197080452457621e-37,1.687121733212611776e-28,1.687121741600886397e-28
1.075785635882274066e-08,1.261621421181533242e-41,4.676161013095465534e-45,9.746447513564699946e-37,1.801135139310687084e-28,1.801135149057260934e-28
1.095785635882274079e-08,2.093180637344857198e-41,5.969185587389181869e-45,1.139268162779957616e-36,1.927879563095207537e-28,1.927879574488098570e-28
1.115785635882274093e-08,3.542280112536244248e-41,7.692844358293806205e-45,1.339849948618015842e-36,2.069037876764667325e-28,2.069037890163520921e-28
1.135785635882274107e-08,6.116526915247960929e-41,1.001096766339515497e-44,1.585558797246907850e-36,2.226546162929221549e-28,2.226546178785421280e-28
1.155785635882274120e-08,1.077973560438069051e-40,1.315672278820022805e-44,1.888192514501622995e-36,2.402635436045107000e-28,2.402635454928110068e-28
1.175785635882274134e-08,1.939612795301096123e-40,1.746469501374832459e-44,2.263005875563655016e-36,2.599880677194888739e-28,2.599880699826887154e-28
1.195785635882274148e-08,3.563970642110066127e-40,2.341899156731985426e-44,2.729819972308749127e-36,2.821258514013859589e-28,2.821258541315623480e-28
1.215785635882274161e-08,6.688960349318312704e-40,3.172592234851227819e-44,3.314515102576269583e-36,3.070215123548310531e-28,3.070215156700151128e-28
1.235785635882274175e-08,1.282524293593236496e-39,4.342465325522877289e-44,4.051048276077326247e-36,3.350746226580757443e-28,3.350746267104065609e-28
1.255785635882274189e-08,2.512550636026431371e-39,6.005695626971601174e-44,4.984191045967918618e-36,3.667491385169382903e-28,3.667491435036419637e-28
1.275785635882274202e-08,5.029765866983971631e-39,8.392959643159817722e-44,6.173260086895859405e-36,4.025845219659418547e-28,4.025845281442317627e-28
1.295785635882274216e-08,1.028931992560253880e-38,1.185229711147184310e-43,7.697220962610733674e-36,4.432088637333620963e-28,4.432088714408725166e-28
1.315785635882274230e-08,2.150966330988793755e-38,1.691322817961169782e-43,9.661698057193291222e-36,4.893543723629327862e-28,4.893543820461406825e-28
1.335785635882274243e-08,4.594832709657463376e-38,2.438809965709384683e-43,1.220863958222559264e-35,5.418756601380424523e-28,5.418756723926306092e-28
1.355785635882274257e-08,1.002892388472005977e-37,3.553344428939213706e-43,1.552969301926204328e-35,6.017713328230698260e-28,6.017713484530524520e-28
1.375785635882274270e-08,2.236271452095498161e-37,5.230872942459295198e-43,1.988478222741950073e-35,6.702094793139813238e-28,6.702094994223912450e-28
1.395785635882274284e-08,5.093242355356131106e-37,7.779418360746867609e-43,2.562799867439426093e-35,7.485577607129481687e-28,7.485577868502718685e-28
1.415785635882274298e-08,1.184553046917940652e-36,1.168701163160640209e-42,3.324380629702497576e-35,8.384189179769313429e-28,8.384189524052917033e-28
1.435785635882274311e-08,2.812367375433731066e-36,1.773287250651088887e-42,4.339782816625995581e-35,9.416726551120709638e-28,9.416727013222682835e-28
1.455785635882274325e-08,6.813810855612782467e-36,2.717054350420963720e-42,5.700830012190790930e-35,1.060525012932188244e-27,1.060525076754301960e-27
1.475785635882274339e-08,1.683944379030571200e-35,4.203141180042415572e-42,7.534688180735367784e-35,1.197566528712610758e-27,1.197566620898940573e-27
1.495785635882274187e-08,4.243071327530218285e-35,6.563074415012841491e-42,1.001812543280919572e-34,1.355840681620305895e-27,1.355840824232280145e-27
1.515785635882274035e-08,1.089480468039261882e-34,1.034161213153843037e-41,1.339773024811188090e-34,1.538924354366587706e-27,1.538924597291947365e-27
1.535785635882273883e-08,2.849006160352035444e-34,1.643975557558001547e-41,1.801863910954542502e-34,1.751022299569746739e-27,1.751022764656770319e-27
1.555785635882273732e-08,7.582765892466707780e-34,2.635701933040034879e-41,2.436543219343481046e-34,1.997077885791893808e-27,1.997078887722831321e-27
1.575785635882273580e-08,2.051543862936152940e-33,4.259219157936828864e-41,3.311469257493937319e-34,2.282729898003362439e-27,2.282732280694193932e-27
1.595785635882273428e-08,5.641171580238778660e-33,6.936751583021912516e-41,4.523098597890591842e-34,2.614923734875192082e-27,2.614929828356701433e-27
1.615785635882273276e-08,1.575338340875749526e-32,1.138205777824401318e-40,6.207570634159608206e-34,3.001688443585157842e-27,3.001704817725743963e-27
1.635785635882273125e-08,4.464110194064859682e-32,1.880834429988842446e-40,8.557891035499845207e-34,3.452438872123818615e-27,3.452484369015050521e-27
1.655785635882272973e-08,1.282550814734381055e-31,3.128695156320804593e-40,1.184826625503930696e-33,3.978225707976865670e-27,3.978355147885276900e-27
1.675785635882272821e-08,3.732490091420744605e-31,5.236833313895855208e-40,1.646888931092333184e-33,4.592011105047668221e-27,4.592386000946264778e-27
1.695785635882272669e-08,1.099253909996287870e-30,8.815963487864573453e-40,2.297572099556216020e-33,5.308985923399479093e-27,5.310087474882456558e-27
1.715785635882272517e-08,3.273030043306823648e-30,1.491978415844951831e-39,3.216170257835105577e-33,6.146934445858274692e-27,6.150210692073331490e-27
1.735785635882272366e-08,9.842828835674643169e-30,2.537099118397375330e-39,4.515854842052746503e-33,7.126652317312010632e-27,7.136499662005064093e-27
1.755785635882272214e-08,2.986502135830539292e-29,4.332912098182265959e-39,6.358208936296750866e-33,8.272423711396371273e-27,8.302295090967945604e-27
1.775785635882272062e-08,9.133242964560602480e-29,7.427986596984310418e-39,8.973950039452550914e-33,9.612563958024488573e-27,9.703905361627562023e-27
1.795785635882271910e-08,2.812198097691548837e-28,1.277582770705708751e-38,1.269242353433906965e-32,1.118003399603399958e-26,1.146126649823946474e-26
1.815785635882271758e-08,8.708831026614233267e-28,2.203480134019888568e-38,1.798348986704304507e-32,1.301313301073929729e-26,1.388403409691262220e-26
1.835785635882271607e-08,2.709554763847830747e-27,3.808949952407900563e-38,2.551686689656700417e-32,1.515627544111196609e-26,1.786585572186478481e-26
1.855785635882271455e-08,8.460377085710957242e-27,6.595543675203817831e-38,3.624596543749170790e-32,1.766085815924156329e-26,2.612127149098391384e-26
1.875785635882271303e-08,2.648287800253722607e-26,1.143453438177556437e-37,5.152595492177352597e-32,2.058622299853805386e-26,4.706915252714454490e-26
1.895785635882271151e-08,8.301496600103320448e-26,1.983733317739895584e-37,7.327945647450126941e-32,2.400071890040901507e-26,1.070157581810970836e-25
1.915785635882271000e-08,2.603150689545461831e-25,3.442082225637449145e-37,1.042281892407515135e-31,2.798286672801024787e-26,2.882980399110898678e-25
1.935785635882270848e-08,8.157092909923988543e-25,5.970507482093800085e-37,1.482154808586283594e-31,3.262262823097727115e-26,8.483320674394538911e-25
1.955785635882270696e-08,8.197580852086720594e-12,1.068022540123552490e-11,3.889929226898176793e-08,1.256163125255735065e-04,1.256552306956487436e-04
1.975785635882270544e-08,8.902249872589148144e-11,2.240267165257390581e-10,4.420531246972719844e-07,7.733786434784953355e-04,7.738210096524078367e-04
1.995785635882270392e-08,6.792840444807614439e-10,2.333316108757774281e-09,2.912954462044405789e-06,3.224310596766012237e-03,3.227226563828209955e-03
2.015785635882270241e-08,4.492863711142748689e-09,1.839103491080222962e-08,1.570662952043635414e-05,1.189331414354902888e-02,1.190904365696808694e-02
2.035785635882270089e-08,2.757447083442035226e-08,1.258929292387210508e-07,7.684820635389296437e-05,4.159194128975356869e-02,4.166894296350753119e-02
2.055785635882269937e-08,1.617409824552748951e-07,7.950450433684795884e-07,3.560431753779727299e-04,1.413698040639009279e-01,1.417268040253047146e-01
2.075785635882269785e-08,9.198103196337196851e-07,4.773386176863391425e-06,1.593682569245207957e-03,4.717589338044134162e-01,4.733583095701551224e-01
2.095785635882269633e-08,5.108413152326794986e-06,2.767878075178960005e-05,6.960644937064255390e-03,1.552011966377788266e+00,1.559005398508756635e+00
2.115785635882269482e-08,2.780526831189443664e-05,1.563033030197340310e-04,2.981156994011804201e-02,5.041323866790738961e+00,5.071319545302188203e+00
2.135785635882269330e-08,1.485580559210818890e-04,8.632592829736345516e-04,1.254890567101461241e-01,1.617385374000767584e+01,1.630035461405671882e+01
2.155785635882269178e-08,7.794499571196745157e-04,4.672301966555961368e-03,5.196339867539335744e-01,5.123977959162865403e+01,5.176486533030625736e+01
2.175785635882269026e-08,4.015459110208455078e-03,2.479982648466481227e-02,2.116970896756060760e+00,1.602227538729873118e+02,1.623685400553382578e+02
2.195785635882268875e-08,2.030159257309402387e-02,1.290922260556224832e-01,8.482786133856091482e+00,4.942196456018374420e+02,5.028518255543222608e+02
2.215785635882268723e-08,1.006695722088964406e-01,6.587601355144361293e-01,3.341657361472885412e+01,1.502932871987632552e+03,1.537108875310084613e+03
2.235785635882268571e-08,4.892584278954590915e-01,3.293753171858158080e+00,1.293422787183270657e+02,4.503322238070904859e+03,4.636447528388986029e+03
2.255785635882268419e-08,2.328875743364173356e+00,1.612568437275150401e+01,4.916085010233300068e+02,1.328812400930508920e+04,1.379818707044453367e+04
2.275785635882268267e-08,1.084997784808382626e+01,7.725538604927977815e+01,1.833787120925646832e+03,3.859331894563378592e+04,4.051521143045679491e+04
2.295785635882268116e-08,4.944368329423364372e+01,3.619526820268829397e+02,6.709550949935662175e+03,1.102752802946476440e+05,1.173962276099044102e+05
2.315785635882267964e-08,2.202619608601481502e+02,1.657423841637102896e+03,2.406778063630088582e+04,3.098714514239223790e+05,3.358169178627205547e+05
2.335785635882267812e-08,9.587086932724494091e+02,7.413828623923547639e+03,8.460204938713071169e+04,8.559773702890927671e+05,9.489519569934194442e+05
2.355785635882267660e-08,4.075204424205678151e+03,3.237960606344979897e+04,2.913093480661994545e+05,2.323701514109727927e+06,2.651465672663582955e+06
2.375785635882267509e-08,1.691025897433288264e+04,1.380190224164439715e+05,9.822129813424771419e+05,6.197484531300192699e+06,7.334626794033446349e+06
2.395785635882267357e-08,6.847577425314999709e+04,5.739692218459107680e+05,3.241947882547596004e+06,1.623553155790990032e+07,2.011992443655655533e+07
2.415785635882267205e-08,2.705090106031122268e+05,2.328035966917078942e+06,1.047246241320060752e+07,4.176870341587924212e+07,5.483971080660004169e+07
2.435785635882267053e-08,1.042270958437546622e+06,9.207377128777783364e+06,3.310156752395682782e+07,1.055125812514763474e+08,1.488637968626485169e+08
2.455785635882266901e-08,3.916088844844342209e+06,3.550134557169443369e+07,1.023623500925431699e+08,2.616849470518089831e+08,4.034647315608909726e+08
2.475785635882266750e-08,1.434624282068610378e+07,1.334309357798509598e+08,3.096551856966065168e+08,6.371522808291018009e+08,1.094584645126245499e+09
2.495785635882266598e-08,5.123881882852832973e+07,4.888019417148066759e+08,9.162962401373981237e+08,1.522937026960443497e+09,2.979274027641176701e+09
2.515785635882266446e-08,1.784089304882785380e+08,1.745244584774711609e+09,2.652182472695249081e+09,3.573498147369724751e+09,8.149334135327964783e+09
2.535785635882266294e-08,6.056063947605657578e+08,6.073349048218541145e+09,7.509097920089501381e+09,8.231715511522642136e+09,2.241976887459125137e+10
2.555785635882266142e-08,2.004185713319770336e+09,2.060005350056854248e+10,2.079750391632873154e+10,1.861646166450062180e+10,6.201820479471766663e+10
2.575785635882265991e-08,6.466847962645891190e+09,6.811032587113722229e+10,5.635209669297834015e+10,4.133807605503289795e+10,1.722673465817943420e+11
2.595785635882265839e-08,2.034712946770367432e+10,2.195400954246018372e+11,1.493941646923227539e+11,9.013562598118045044e+10,4.794170155658087158e+11
2.615785635882265687e-08,6.243555976249237823e+10,6.899806471089851074e+11,3.875634896990549316e+11,1.930153572448446960e+11,1.332995053815377197e+12
2.635785635882265535e-08,1.868764337694282837e+11,2.114758574405993896e+12,9.840318721085682373e+11,4.059762194032428589e+11,3.691643099687233398e+12
2.655785635882265384e-08,5.457045922326983032e+11,6.322306486431439453e+12,2.445755815104492188e+12,8.388681459901114502e+11,1.015263503975874219e+13
