t(s),Adsorbed H on surface 1 (H m-2),solute flux surface 1 (H m-2 s-1),Total T surface 1 (K),0 value at [0] (H m-3)
1e-08,3.9327443517220805e-06,-10.501775331527528,301.80743866362815,1445.3111142585528
2.05e-08,3.9327443517220805e-06,-11.284228086577812,304.65048950960994,1445.3111142585528
3.1525e-08,3.9327443517220805e-06,-12.373077783056567,308.37518441749467,1445.3111142585528
4.3101250000000004e-08,3.9327443517220805e-06,-13.80594013925189,312.92685961757235,1445.3111142585528
5.5256312500000004e-08,3.9327443517220805e-06,-15.64465721644532,318.2879468955374,1445.3111142585528
6.801912812500001e-08,3.9327443517220805e-06,-17.97378455010532,324.4584731948957,1445.3111142585528
8.142008453125001e-08,3.9327443517220805e-06,-20.902885768921607,331.44875180246675,1445.3111142585528
9.549108875781251e-08,3.9327443517220805e-06,-24.57036737584763,339.27562629670604,1445.3111142585528
1.1026564319570314e-07,3.9327443517220805e-06,-29.14832139700333,347.9603350225379,1445.3111142585528
1.2577892535548832e-07,3.9327443517220805e-06,-34.84805440388317,357.52716673001044,1445.3111142585528
1.4206787162326273e-07,3.9327443517220805e-06,-41.92601235108005,368.0025358381182,1445.3111142585528
1.5917126520442587e-07,3.9327443517220805e-06,-50.68975747782953,379.4142938096374,1445.3111142585528
1.7712982846464716e-07,3.9327443517220805e-06,-61.5035670117671,391.79117869566664,1445.3111142585528
1.9598631988787953e-07,3.9327443517220805e-06,-74.79313109228801,405.162347389047,1445.3111142585528
2.157856358822735e-07,3.9327443517220805e-06,-91.04875122622497,419.556957800714,1445.3111142585528
2.357856358822735e-07,3.9327443517220805e-06,-110.01364614754145,434.40490093787275,1445.3111142585528
2.557856358822735e-07,3.9327443517220805e-06,-131.67046115342808,449.51305128105264,1445.3111142585528
2.7578563588227355e-07,3.9327443517220805e-06,-156.12775878259484,464.8404728859639,1445.3111142585528
2.9578563588227357e-07,3.9327443517220805e-06,-183.46416357806365,480.35123696576187,1445.3111142585528
3.157856358822736e-07,3.9327443517220805e-06,-213.72816146502396,496.01360622959606,1445.3111142585528
3.357856358822736e-07,3.9327443517220805e-06,-246.93890749522544,511.79941355503433,1445.3111142585528
3.5578563588227363e-07,3.9327443517220805e-06,-283.08782444307553,527.6835674782519,1445.3111142585528
3.7578563588227365e-07,4228611.341269955,-82993164747407.31,543.6436494679346,25396631197933.746
3.9578563588227367e-07,16315140.499813646,-269463133139358.06,559.6595807050609,64242344368765.45
4.157856358822737e-07,46592358.31664172,-706443637484036.2,575.7133429393025,143355519335461.0
