t(s),Adsorbed H on surface 1 (H m-2),solute flux surface 1 (H m-2 s-1),Total T surface 1 (K),0 value at [0] (H m-3)
1e-06,250.25676615228497,-47608120.274587505,300.9654223156538,939712670.8804642
2.05e-06,250.25676615228497,-49487234.78167649,302.4838438643137,939712670.8804642
3.1525e-06,250.25676615228497,-52031342.18140955,304.4731345718102,939712670.8804642
4.310125e-06,250.25676615228497,-55269813.410017274,306.9041430635378,939712670.8804642
5.52563125e-06,250.25676615228497,-59271159.31236783,309.7671866580112,939712670.8804642
6.8019128125e-06,250.25676615228497,-64134341.79571097,313.0621090525199,939712670.8804642
8.142008453125e-06,250.25676615228497,-69985767.1277091,316.7930491691852,939712670.8804642
9.54910887578125e-06,250.25676615228497,-76985700.19997017,320.9694069045885,939712670.8804642
1.1026564319570314e-05,250.25676615228497,-85328629.78594175,325.6024350783982,939712670.8804642
1.2577892535548829e-05,250.25676615228497,-95248182.45352136,330.7047206479165,939712670.8804642
1.4206787162326272e-05,250.25676615228497,-107023095.2064454,336.2899158367596,939712670.8804642
1.5917126520442588e-05,250.25676615228497,-120983599.59181508,342.3723736184695,939712670.8804642
1.771298284646472e-05,250.25676615228497,-137518371.10098782,348.9668464344345,939712670.8804642
1.9598631988787957e-05,250.25676615228497,-157081861.95011303,356.0882279977663,939712670.8804642
2.1578563588227356e-05,250.25676615228497,-180201762.39387974,363.7513217515186,939712670.8804642
2.3657491767638723e-05,250.25676615228497,-207486260.12699026,371.9706257291382,939712670.8804642
2.584036635602066e-05,250.25676615228497,-239630686.78712767,380.76012775464375,939712670.8804642
2.8132384673821694e-05,250.25676615228497,-277423062.9865379,390.13310768156794,939712670.8804642
3.053900390751278e-05,95913146.48917732,-8177716861259.128,400.10194525087815,22143744835259.945
3.306595410288842e-05,352427298.890476,-20885099135916.22,410.6779334823338,48575707459351.95
3.571925180803284e-05,1040099997.0555792,-53344085621733.1,421.87109849746133,106753087795693.53
3.850521439843448e-05,2883370562.4048853,-136221358982768.86,433.69002742405075,234577598426544.88
4.143047511835621e-05,7806584690.465604,-346605422122854.1,446.1417066250314,513914483034869.06
4.4501998874274025e-05,20867331027.497192,-875926277168369.4,459.231372973489,1119499252300813.2
4.772709881798773e-05,55180224705.98233,-2192075390582544.0,472.9623812854855,2418813478089339.0
5.111345375888712e-05,144210608233.4958,-5417808747416669.0,487.3360913333403,5171740756728138.0
5.4669126446831475e-05,371798105430.44806,-1.3192074861185502e+16,502.35177809263615,1.0920300326533354e+16
5.8402582769173055e-05,943729673213.356,-3.157799528385332e+16,518.0065690157766,2.2730178909701296e+16
6.232271190763171e-05,2353988763464.026,-7.416851489864355e+16,534.2954121562295,4.656359574749452e+16
6.64388475030133e-05,5760407537591.815,-1.706552091283887e+17,551.2110788691444,9.37481473133278e+16
7.076078987816397e-05,13809081541780.613,-3.841516128630451e+17,568.7442045626235,1.8527955107197274e+17
7.529882937207217e-05,32388443678372.3,-8.450826177640534e+17,586.8833705471034,3.5906161191586765e+17
8.006377084067578e-05,74237599643149.27,-1.8152839973208049e+18,605.6152294089991,6.815760578812122e+17
8.506695938270958e-05,166086674569963.0,-3.8051367665242506e+18,624.9246755059361,1.2655757009179817e+18
9.032030735184505e-05,362106357069909.1,-7.780181228942686e+18,644.795061140212,2.2941520520428099e+18
9.583632271943731e-05,767462720341763.0,-1.551223430668793e+19,665.208457721568,4.0458537439771945e+18
0.00010162813885540918,1574679737306668.2,-3.0151367563417813e+19,686.1459598004562,6.898501963459239e+18
0.00010770954579817965,3105875608708452.5,-5.7103495672829305e+19,707.5880282750039,1.1249284638814417e+19
0.00011409502308808864,5824541155877647.0,-1.0522642068183219e+20,729.5148674014778,1.7238855121724789e+19
0.00012079977424249307,1.023563026945441e+16,-1.879701126238909e+20,751.9068285390042,2.4236726376064414e+19
0.00012783976295461773,1.6627299215584598e+16,-3.2295441921021896e+20,774.7448319196399,3.055126876190633e+19
0.00013523175110234862,2.488901224704138e+16,-5.2713142445015813e+20,798.0107962525622,3.449188359916654e+19
0.00014299333865746606,3.4858370245234116e+16,-8.073256897659149e+20,821.6880647520362,3.6513519703136117e+19
0.00015114300559033938,4.6938056240566296e+16,-1.1549460631357158e+21,845.7618153307344,3.902366978947129e+19
0.00015970015586985636,6.203959485263234e+16,-1.554007010836159e+21,870.2194423239599,4.3360985892999e+19
0.0001686851636633492,8.098563999764216e+16,-1.994177549632171e+21,895.0508972925827,4.897119504102475e+19
0.00017811942184651667,1.0412970686244138e+17,-2.4747120458093534e+21,920.2489772531667,5.516078898810985e+19
0.00018802539293884252,1.3099261315229238e+17,-3.000211581864515e+21,945.809550128967,6.186927225848912e+19
0.00019802539293884252,1.58413443989201e+17,-3.5529127357656785e+21,970.7612621302013,6.905787491460889e+19
0.00020802539293884252,1.82484907398627e+17,-4.128611117582598e+21,994.9218860349574,7.695648773331634e+19
0.00021802539293884252,1.9910718578262432e+17,-4.727209703740917e+21,1018.3482487872584,8.580116639578155e+19
0.00022802539293884251,2.055693610081315e+17,-5.34763961323822e+21,1041.0930041376457,9.567746267408284e+19
0.00023802539293884251,2.01969894010358e+17,-5.9882238414823e+21,1063.2046117360142,1.0650598646460695e+20
0.0002480253929388425,1.9091953821466208e+17,-6.646920656145687e+21,1084.7274893525537,1.1813539136579052e+20
0.00025802539293884254,1.760060228274815e+17,-7.303194149111336e+21,1105.4616041736515,1.3015965115902216e+20
0.00026802539293884257,1.6021901397686394e+17,-7.9610809065514e+21,1125.5362554789417,1.4270676154420111e+20
0.0002780253929388426,1.453591232684884e+17,-8.623838005932904e+21,1145.0582053989842,1.5601608636858083e+20
0.0002880253929388426,1.3218887720418171e+17,-9.29141624071899e+21,1164.0862381994489,1.7033234209740603e+20
0.00029802539293884264,1.2082445103475787e+17,-9.962947766861779e+21,1182.6637145151242,1.8589029806032218e+20
0.00030802539293884267,1.1108237709695437e+17,-1.0637245308731904e+22,1200.8254781898615,2.0289214559951743e+20
0.0003180253929388427,1.0269399563797701e+17,-1.1312989328351219e+22,1218.6007302318399,2.2150417317927207e+20
0.0003280253929388427,9.540556295557576e+16,-1.1988815987320533e+22,1236.0145660754495,2.4186524011944493e+20
0.00033802539293884275,8.900967622888712e+16,-1.2663365032743268e+22,1253.088921478052,2.6409746727149437e+20
0.0003480253929388428,8.334561536260698e+16,-1.333530853350719e+22,1269.8432087564026,2.883139732575094e+20
0.0003580253929388428,7.829008586148931e+16,-1.4003368902325294e+22,1286.294771528413,3.146228014168199e+20
0.00036802539293884283,7.374751176478854e+16,-1.4666330228041913e+22,1302.4592241780267,3.43128199464505e+20
0.00037802539293884285,6.9642483633731304e+16,-1.5323045249464312e+22,1318.3507136136502,3.739306051525495e+20
0.0003880253929388429,6.591442034373348e+16,-1.597243947406882e+22,1333.982126218934,4.0712619774288665e+20
0.0003980253929388429,6.251387479591726e+16,-1.6613513419123163e+22,1349.3652547557776,4.4280640207350615e+20
0.00040802539293884293,5.939994598252169e+16,-1.7245343592469135e+22,1364.51093516639,4.810574677082146e+20
0.00041802539293884296,5.653842180942467e+16,-1.7867082593677005e+22,1379.4291602231106,5.219601404960667e+20
0.000428025392938843,5.390041219221056e+16,-1.8477958570005188e+22,1394.1291750259982,5.6558941510001826e+20
0.000438025392938843,5.146132015867955e+16,-1.907727417458481e+22,1408.6195580359545,6.120143544163497e+20
0.00044802539293884304,4.92000525474878e+16,-1.9664405123307567e+22,1422.9082904208656,6.61297964831448e+20
0.00045802539293884306,4.709840475964822e+16,-2.0238798417191183e+22,1437.0028158446978,7.134971191118126e+20
0.0004680253929388431,4.5140574604215624e+16,-2.079997027973364e+22,1450.9100923586052,7.686625205453239e+20
0.0004780253929388431,4.33127735952777e+16,-2.1347503848856163e+22,1464.6366377041936,8.26838703026373e+20
0.00048802539293884314,4.160291293672931e+16,-2.188104665745958e+22,1478.1885690761837,8.880640624306645e+20
0.0004980253929388432,4.000034750984883e+16,-2.2400307933557224e+22,1491.5716381906261,9.523709150599631e+20
0.0005080253929388432,3.84956654341287e+16,-2.2905055749278374e+22,1504.791262349024,1.0197855792625987e+21
0.0005180253929388432,3.7080513808986216e+16,-2.339511404704733e+22,1517.852552066467,1.0903284766075651e+21
0.0005280253929388432,3.5747453448549124e+16,-2.3870359570520696e+22,1530.76033573506,1.1640142492389982e+21
0.0005380253929388433,3.4489837046025096e+16,-2.4330718727128855e+22,1543.5191817163366,1.2408518902772232e+21
