t(s),Adsorbed H on surface 1 (H m-2),solute flux surface 1 (H m-2 s-1),Total T surface 1 (K),0 value at [0] (H m-3)
1e-06,582818244.7599099,-36616013418416.1,300.92680610881746,2190645787724618.8
2.05e-06,2021256270.805264,-472725773542569.8,302.3844844884255,4961285404478033.0
3.1525e-06,4499461788.392692,-1021184438073292.8,304.2941811945546,7757673606547057.0
4.310125e-06,8542369418.535504,-1790750465028837.0,306.62790557368083,1.1373338140909928e+16
5.52563125e-06,15099452922.604698,-2962453226034625.5,309.37635381556527,1.6425263862967032e+16
6.8019128125e-06,25899182709.240944,-4859965881811656.0,312.53936578877676,2.388101773356837e+16
8.142008453125e-06,44165564976.442795,-8090881903155032.0,316.12202711407855,3.536332941493619e+16
9.54910887578125e-06,76085088542.01575,-1.3835681981353564e+16,320.1312844564588,5.368284980968775e+16
1.1026564319570314e-05,133896774387.76898,-2.446151439385696e+16,324.5786306754941,8.384247215279698e+16
1.2577892535548829e-05,242540560352.4322,-4.484475127669211e+16,329.4763913232128,1.349276456155912e+17
1.4206787162326272e-05,454295924018.8023,-8.528507680457123e+16,334.8376558092734,2.2374721118253888e+17
1.5917126520442588e-05,881697150987.5203,-1.680393238541691e+17,340.6761695772265,3.819261639896815e+17
1.771298284646472e-05,1772953223520.3975,-3.421957112287855e+17,347.00605299428116,6.69863187443806e+17
1.9598631988787957e-05,3687645426579.2793,-7.179707135112297e+17,353.8415500516122,1.2044256994283924e+18
2.1578563588227356e-05,7911811605460.159,-1.5465948570535043e+18,361.19680042535873,2.2142416793408768e+18
2.3657491767638723e-05,17449719969359.262,-3.4077464435159593e+18,369.08562594800844,4.1505133026542065e+18
2.584036635602066e-05,39412987181067.77,-7.650968121524737e+18,377.5213259347485,7.909222853645514e+18
2.8132384673821694e-05,90807112810601.8,-1.7436862424747872e+19,386.51647859978146,1.5276594554896312e+19
3.053900390751278e-05,212564354953527.22,-4.018230130633622e+19,396.082747825819,2.9815165461441778e+19
3.306595410288842e-05,503459070651495.4,-9.324710164459458e+19,406.2306960139846,5.8603556449491616e+19
3.571925180803284e-05,1201133158257940.8,-2.1686295711993466e+20,416.96960478507697,1.1554818183546716e+20
3.850521439843448e-05,2870329259477896.5,-5.0206315298411715e+20,428.30730601846557,2.2723524165613984e+20
4.143047511835621e-05,6812694815746491.0,-1.1439731197439246e+21,440.250026167561,4.413489551584756e+20
4.4501998874274025e-05,1.5837546516140758e+16,-2.5144565944945937e+21,452.80224703554336,8.317722969810154e+20
4.772709881798773e-05,3.5331873200701556e+16,-5.177249511697993e+21,465.9665862810163,1.481898383352167e+21
5.111345375888712e-05,7.411837438022013e+16,-9.725737954904346e+21,479.7437008939746,2.4385219456316384e+21
5.4669126446831475e-05,1.4488771457314314e+17,-1.6587370827631326e+22,494.13221677332393,3.6937714037748107e+21
5.8402582769173055e-05,2.6516567496988714e+17,-2.6132723144548946e+22,509.1286873725847,5.238178302347064e+21
6.232271190763171e-05,4.594017052047857e+17,-3.893177609733939e+22,524.727584172071,7.105310981833951e+21
6.64388475030133e-05,7.612637231873763e+17,-5.582177711214947e+22,540.921321482329,9.357012092652237e+21
7.076078987816397e-05,1.2148131530021358e+18,-7.784507050883186e+22,557.7003177718619,1.2052555415865466e+22
7.529882937207217e-05,1.8735062144881462e+18,-1.0616772942210598e+23,575.053095320007,1.5238372195991453e+22
8.006377084067578e-05,2.797046552033306e+18,-1.4198183277052216e+23,592.9664194961106,1.8981361657690966e+22
8.506695938270958e-05,4.048177937157473e+18,-1.86421935500358e+23,611.4254783312849,2.347188585658183e+22
9.032030735184505e-05,5.692059699079397e+18,-2.4052426324236543e+23,630.4141022558458,2.922161941215245e+22
9.583632271943731e-05,7.797842806589359e+18,-3.051689385988601e+23,649.915022910358,3.7474552208841698e+22
0.00010162813885540918,1.0436718878119688e+19,-3.808455774808389e+23,669.9101688009525,5.146496130557294e+22
0.00010770954579817965,1.3657429891504665e+19,-4.666829246076018e+23,690.3809942775292,8.219426954473396e+22
0.00011409502308808864,1.7108590277118826e+19,-5.549641101423996e+23,711.3088369034854,1.8436048502943402e+23
0.00012079977424249307,1.8033928143784428e+19,-6.61134535092729e+23,732.6752968151087,2.9061700956280298e+23
0.00012718525153240207,1.7978973324020423e+19,-7.846587599508735e+23,752.4831295145291,3.109187328127203e+23
0.00013389000268680651,1.7804586338275762e+19,-9.176122252748885e+23,772.7113401898011,3.0541265975015697e+23
0.00014092999139893116,1.7582290442961404e+19,-1.0563745862625092e+24,793.3499705738825,2.9095348306650215e+23
0.00014832197954666205,1.7303341789693676e+19,-1.200298193296512e+24,814.3893875430699,2.711861840643936e+23
0.0001560835671017795,1.693682906236091e+19,-1.3486224733751395e+24,835.8209168818443,2.4662167807132426e+23
0.0001642332340346528,1.6414916836534364e+19,-1.500365244442929e+24,857.63723774957,2.1654037137008804e+23
0.0001727903843141698,1.5575524426879283e+19,-1.654448561462117e+24,879.832697034046,1.7945713094792052e+23
0.00018177539210766262,1.4100221544365867e+19,-1.809229386681462e+24,902.4035716340292,1.3701094299784995e+23
0.0001912096502908301,1.201796716860976e+19,-1.9617765358824226e+24,925.3482822483442,1.0259660395802334e+23
0.00020111562138315595,9.946498636212726e+18,-2.11149427197347e+24,948.6675562001976,8.222161845704846e+22
0.00021111562138315595,8.264365551562869e+18,-2.2532879054977247e+24,971.4760245568731,7.088489529882181e+22
0.00022111562138315595,6.958045204838495e+18,-2.3862666875144867e+24,993.6045409828145,6.402790412864604e+22
0.00023111562138315595,5.934382477672264e+18,-2.510563916277538e+24,1015.1017478549323,5.946268015773723e+22
0.00024111562138315595,5.117962892182556e+18,-2.626311304498441e+24,1036.012425015801,5.618348448400865e+22
0.000251115621383156,4.456608464051779e+18,-2.7330523098779946e+24,1056.3440402745525,5.36814318512717e+22
0.000261115621383156,3.91651989850942e+18,-2.826513853376329e+24,1075.904427181055,5.163454631638154e+22
0.000271115621383156,3.4687993699884037e+18,-2.9113069007980914e+24,1094.8866539053438,4.994368282947568e+22
0.00028111562138315605,3.093174235072734e+18,-2.988808944501048e+24,1113.3651879415993,4.851806772506625e+22
0.0002911156213831561,2.774852109957553e+18,-3.059806620507633e+24,1131.389724174697,4.729473537217126e+22
0.0003011156213831561,2.5027307709911286e+18,-3.124869658486807e+24,1148.9984451982689,4.623011850455199e+22
0.00031111562138315613,2.2683084402285279e+18,-3.184463980810167e+24,1166.2225498143946,4.529360070191629e+22
0.00032111562138315616,2.0649691946358868e+18,-3.238995818213955e+24,1183.0884095131746,4.446328801092017e+22
0.0003311156213831562,1.8874942012914683e+18,-3.28883149783877e+24,1199.6188010802998,4.372326268458494e+22
0.0003411156213831562,1.7317178053451292e+18,-3.334307247425925e+24,1215.83369630342,4.3061775043592825e+22
0.00035111562138315624,1.59428014551155e+18,-3.3757344865927796e+24,1231.750807773478,4.247003045225478e+22
0.00036111562138315626,1.4724459076137426e+18,-3.413402932734594e+24,1247.3859864001365,4.194135982605957e+22
0.0003711156213831563,1.3639694217585098e+18,-3.4475825903078137e+24,1262.7535220084721,4.147064209725799e+22
0.0003811156213831563,1.2669928542613235e+18,-3.478525141825571e+24,1277.8663771097574,4.105389541442404e+22
0.00039111562138315634,1.179968424692079e+18,-3.506465001712702e+24,1292.736372711917,4.068798340235017e+22
0.00040111562138315637,1.101601176270125e+18,-3.5316201692645374e+24,1307.3743386358462,4.037041458983841e+22
0.0004111156213831564,1.0307901858820835e+18,-3.55419294720411e+24,1321.7902369177607,4.009912996987129e+22
0.0004211156213831564,9.666102762115e+17,-3.574370574737535e+24,1335.9932643943193,3.987246865196109e+22
0.00043111562138315645,9.082697673427639e+17,-3.592325793545867e+24,1349.9919389143208,3.9689022715832945e+22
0.00044111562138315647,8.550903383753414e+17,-3.60821736380911e+24,1363.7941724845593,3.95475835213062e+22
0.0004511156213831565,8.06488181536238e+17,-3.6221905496949186e+24,1377.407333855836,3.944709010565935e+22
0.0004611156213831565,7.619586761475099e+17,-3.6343775871341235e+24,1390.8383024773607,3.93865891265948e+22
0.00047111562138315655,7.210638820511732e+17,-3.644898149383217e+24,1404.093515323764,3.93652037912016e+22
0.0004811156213831566,6.834222762726903e+17,-3.6538598249816226e+24,1417.1790077827052,3.9382109726692015e+22
0.0004911156213831566,6.487002857451917e+17,-3.661358621317847e+24,1430.1004495519708,3.943651628695722e+22
0.0005011156213831566,6.166052668117087e+17,-3.667479504783401e+24,1442.8631763117362,3.952765217303377e+22
0.0005111156213831567,5.868796567261536e+17,-3.672296985495359e+24,1455.4722177956999,3.965475451788653e+22
0.0005211156213831567,5.592960795322603e+17,-3.675875751043816e+24,1467.9323227735335,3.981706077933096e+22
0.0005311156213831567,5.3365323289270144e+17,-3.678271349968327e+24,1480.2479813690477,4.0013802922914594e+22
0.0005411156213831567,5.097724168622305e+17,-3.679530921991765e+24,1492.4234450681104,4.0244203475986425e+22
0.0005511156213831568,4.874945925979869e+17,-3.679693968710174e+24,1504.4627447136743,4.050747310703696e+22
0.0005611156213831568,4.666778803175232e+17,-3.678793155661681e+24,1516.3697067392036,4.080280943923365e+22
0.0005711156213831568,4.471954227499423e+17,-3.676855134614646e+24,1528.1479678540838,4.112939684986514e+22
0.0005811156213831568,4.2893355385509254e+17,-3.6739013735894285e+24,1539.8009883635311,4.14864070422113e+22
0.0005911156213831569,4.117902234502029e+17,-3.669948981558752e+24,1551.3320642797182,4.187300020584555e+22
0.0006011156213831569,3.9567363714801536e+17,-3.6650115149039227e+24,1562.7443383593202,4.22883266072495e+22
0.0006111156213831569,3.805010781099444e+17,-3.6590997534441893e+24,1574.0408101845965,4.2731528475870906e+22
0.0006211156213831569,3.661978828891944e+17,-3.6522224350859787e+24,1585.2243453898961,4.320174207193336e+22
0.000631115621383157,3.526965483453406e+17,-3.644386939727829e+24,1596.2976841225206,4.369809984166057e+22
0.000641115621383157,3.399359504607571e+17,-3.635599914877129e+24,1607.2634488158674,4.4219732583206326e+22
0.000651115621383157,3.2786065904471494e+17,-3.625867837365976e+24,1618.124151343346,4.4765771562488326e+22
0.000661115621383157,3.1642033490386355e+17,-3.6151975074910394e+24,1628.8821996134513,4.5335350532303116e+22
0.0006711156213831571,3.05569198193183e+17,-3.603596473759826e+24,1639.5399036593897,4.592760762054667e+22
0.0006811156213831571,2.9526555842398515e+17,-3.59107338813673e+24,1650.0994812706126,4.654168706410295e+22
0.0006911156213831571,2.8547139806358477e+17,-3.5776382931993786e+24,1660.563063208346,4.717674077405022e+22
0.0007011156213831572,2.76152002870406e+17,-3.563302843909945e+24,1670.9326980426251,4.783192972535844e+22
0.0007111156213831572,2.672756331136468e+17,-3.548080467763479e+24,1681.210356644359,4.850642517033122e+22
0.0007211156213831572,2.5881323066506656e+17,-3.531986467895106e+24,1691.3979363624144,4.919940967980858e+22
0.0007311156213831572,2.5073815765179914e+17,-3.515038074319554e+24,1701.4972649126498,4.9910078019750725e+22
0.0007411156213831573,2.430259629479131e+17,-3.497254448856591e+24,1711.510104003099,5.063763787340406e+22
0.0007511156213831573,2.3565417327856966e+17,-3.4786566494867116e+24,1721.4381527171108,5.138131042098294e+22
0.0007611156213831573,2.2860210613036083e+17,-3.4592675599073154e+24,1731.2830506741136,5.2140330789792425e+22
0.0007711156213831573,2.2184438713610086e+17,-3.439188752960744e+24,1741.060808727036,5.29162924724626e+22
0.0007811156213831574,2.153705164556684e+17,-3.4183580272730456e+24,1750.757554116331,5.3705999148556004e+22
0.0007911156213831574,2.091640518639487e+17,-3.396806456433601e+24,1760.3751770111805,5.450880174243828e+22
0.0008011156213831574,2.0320987453148054e+17,-3.374564407245041e+24,1769.9152285446464,5.532401380547221e+22
0.0008111156213831574,1.9749399982906922e+17,-3.3516628945042666e+24,1779.379156185973,5.6150953441638216e+22
0.0008211156213831575,1.9200346344409146e+17,-3.3281336716275286e+24,1788.7683402520292,5.6988949149490895e+22
0.0008311156213831575,1.867262276716117e+17,-3.304009152267932e+24,1798.084107049005,5.783734169385158e+22
0.0008411156213831575,1.8165109921208403e+17,-3.2793222832666886e+24,1807.327735589321,5.869548484770085e+22
0.0008511156213831575,1.7676765582025325e+17,-3.2541064008988006e+24,1816.500461836201,5.956274568520503e+22
0.0008611156213831576,1.7206618042650627e+17,-3.228395082868786e+24,1825.6034817852224,6.043850465860843e+22
0.0008711156213831576,1.6753760178132947e+17,-3.202222002183655e+24,1834.6379539130562,6.132215555704167e+22
0.0008811156213831576,1.6317344087356736e+17,-3.175620786399373e+24,1843.6050012408602,6.221310539526417e+22
0.0008911156213831577,1.5896576249377386e+17,-3.1486248843902747e+24,1852.5057131373305,6.3110774257955635e+22
0.0009011156213831577,1.5490713139736285e+17,-3.1212674420201415e+24,1861.3411469341293,6.401459511515134e+22
0.0009111156213831577,1.5099057258906698e+17,-3.093581187565293e+24,1870.1123293960677,6.49240136183256e+22
0.0009211156213831577,1.4720953530488275e+17,-3.0655983273718565e+24,1878.8202580735335,6.583848788340232e+22
0.0009311156213831578,1.4355786031398717e+17,-3.037350451961247e+24,1887.465902558278,6.675748826544798e+22
0.0009411156213831578,1.4002975020522798e+17,-3.008868452567917e+24,1896.0502056538544,6.7680497127608405e+22
0.0009511156213831578,1.3661974235750226e+17,-2.9801824479462663e+24,1904.5740844733161,6.860700860692742e+22
0.0009611156213831578,1.3332268432623874e+17,-2.951321721140159e+24,1913.038431470475,6.9536528378260665e+22
0.0009711156213831579,1.3013371140554394e+17,-2.922314665823418e+24,1921.4441154131305,7.046857341782726e+22
0.0009811156213831579,1.2704822615164974e+17,-2.8931887417332134e+24,1929.791982301856,7.140267176686929e+22
0.000991115621383158,1.2406187967493706e+17,-2.8639704386755386e+24,1938.0828562402503,7.233836229631217e+22
0.001001115621383158,1.2117055452838982e+17,-2.8346852485385446e+24,1946.31754025955,7.327519447266121e+22
0.001011115621383158,1.183703490377862e+17,-2.805357644733402e+24,1954.4968171017438,7.421272812561196e+22
0.001021115621383158,1.1565756293519621e+17,-2.7760110684688153e+24,1962.6214499635134,7.515053321745958e+22
0.001031115621383158,1.1302868417140509e+17,-2.746667921268934e+24,1970.6921832039864,7.608818961454442e+22
0.001041115621383158,1.1048037679567288e+17,-2.71734956315301e+24,1978.7097430188455,7.702528686089231e+22
0.001051115621383158,1.0800946980281114e+17,-2.6880763159077037e+24,1986.674838082176,7.796142395397189e+22
0.001061115621383158,1.0561294685743885e+17,-2.658867470908943e+24,1994.5881601589497,7.889620912285823e+22
0.0010711156213831581,1.0328793681466878e+17,-2.6297413009705214e+24,2002.4503846894615,7.982925960877583e+22
0.0010811156213831581,1.0103170496461288e+17,-2.6007150757247776e+24,2010.2621713469712,8.076020144800106e+22
0.0010911156213831582,9.884164493516664e+16,-2.571805080073767e+24,2018.0241645710507,8.168866925744123e+22
