t(s),Adsorbed H on surface 1 (H m-2),solute flux surface 1 (H m-2 s-1),Total T surface 1 (K),0 value at [0] (H m-3)
1e-08,1949761.8146151318,-1227723164931.5168,301.01214893861135,731258508871315.0
2e-08,5899186.939395532,-3992510128346.7793,302.51047313127197,1425732246195412.0
3.0000000000000004e-08,12037391.675507918,-8534997711002.924,304.3590638530411,2114988511075923.8
4e-08,20861180.433778536,-15514659843458.697,306.4877685962865,2883501411627416.5
5e-08,33250933.335869838,-26033244119621.973,308.8515914631679,3820824715612894.0
6e-08,50612693.2293022,-41865194575362.42,311.4182872701126,5032573076526084.0
6.999999999999999e-08,75106415.6865136,-65838230738100.055,314.1631652068512,6652303572775074.0
7.999999999999999e-08,109996031.12836576,-102447658871733.81,317.06646815482645,8855947556505328.0
8.999999999999999e-08,160176253.65216893,-158839114180444.22,320.11188514007233,1.1880306521511246e+16
9.999999999999998e-08,232957343.3785863,-246372099808472.44,323.28563379548484,1.6047290078954554e+16
1.0999999999999998e-07,339225735.8772988,-383095281793555.25,326.5758582833999,2.1795919051382148e+16
1.2e-07,495149878.8372805,-597644549994541.2,329.97221480835725,2.972461125095407e+16
1.3e-07,724672354.1662986,-935345843896449.8,333.4655751276886,4.0646911417949976e+16
1.4e-07,1063128758.973273,-1467708631883729.8,337.0478077174657,5.566463319122342e+16
1.5000000000000002e-07,1562470477.713402,-2307091733792928.5,340.71161198130994,7.626337057084005e+16
1.6000000000000003e-07,2298754864.2064977,-3629192789982702.5,344.45038983781575,1.0443653520330336e+17
1.7000000000000004e-07,3382818496.3110347,-5707268243092732.0,348.25814435616314,1.4284551442233782e+17
1.8000000000000005e-07,4975387497.42829,-8963783641899289.0,352.12939841685585,1.9502525739687056e+17
1.9000000000000006e-07,7308329236.697264,-1.4047726052081778e+16,356.05912849593625,2.6564661993506048e+17
2.0000000000000007e-07,10714344304.315832,-2.1949346122777304e+16,360.0427100722576,3.608491714418159e+17
2.1000000000000008e-07,15668176529.046913,-3.4168979586173284e+16,364.0758721070084,4.886609302173684e+17
2.200000000000001e-07,22843431116.93897,-5.2963263828278056e+16,368.15465870301836,6.595246855968838e+17
2.300000000000001e-07,33190396561.721153,-8.170106430056062e+16,372.2753965170897,8.86954225847809e+17
2.400000000000001e-07,48041936924.09231,-1.2537343886659214e+17,376.43466683405063,1.1883479548532273e+18
2.500000000000001e-07,69256643524.22708,-1.913178267538582e+17,380.62928145684924,1.5859920793927741e+18
2.600000000000001e-07,99411110916.9803,-2.902373516597767e+17,384.856261749503,2.1082908066980534e+18
2.700000000000001e-07,142056550571.1914,-4.376228583929826e+17,389.11282030718144,2.791266824621624e+18
2.800000000000001e-07,202059115395.0704,-6.557194373863174e+17,393.39634483248284,3.6803817489993124e+18
2.9000000000000014e-07,286048438117.21045,-9.762223118685795e+17,397.7043838777901,4.832733206246253e+18
3.0000000000000015e-07,403005167232.6116,-1.4439408508508562e+18,402.0346341765474,6.319692750330915e+18
3.1000000000000016e-07,565025918944.8923,-2.1217361033361992e+18,406.3849293358362,8.230056851449297e+18
3.2000000000000017e-07,788313278293.6383,-3.0971187765846144e+18,410.7532297019427,1.0673791680043764e+19
3.300000000000002e-07,1094449526028.2473,-4.490993301456033e+18,415.1376132420817,1.378646126616103e+19
3.400000000000002e-07,1512025909984.407,-6.469151944219301e+18,419.53626731081795,1.7734437742995735e+19
