t(s),Adsorbed H on surface 1 (H m-2),solute flux surface 1 (H m-2 s-1),Total T surface 1 (K),0 value at [0] (H m-3)
1e-06,0.12330207428445679,-1800.2135858100282,300.9190506499294,855246733.6487288
2.05e-06,0.12330207428445679,-1903.4408543786503,302.0683961084117,855246733.6487288
3.1525e-06,0.12330207428445679,-2046.4589431559154,303.5749516670181,855246733.6487288
4.310125e-06,0.12330207428445679,-2233.7826617215396,305.41648481257937,855246733.6487288
5.52563125e-06,0.12330207428445679,-2473.233356310466,307.5858035974765,855246733.6487288
6.8019128125e-06,0.12330207428445679,-2775.8925150001555,310.08276518303376,855246733.6487288
8.142008453125e-06,0.12330207428445679,-3156.7737057895874,312.9119168541322,855246733.6487288
9.54910887578125e-06,0.12330207428445679,-3635.73802650573,316.0802638321962,855246733.6487288
1.1026564319570314e-05,0.12330207428445679,-4238.925092623545,319.5965989124123,855246733.6487288
1.2577892535548829e-05,0.12330207428445679,-5000.672747048262,323.47097284024466,855246733.6487288
1.4206787162326272e-05,0.12330207428445679,-5966.082370778762,327.7143240483945,855246733.6487288
1.5917126520442588e-05,0.12330207428445679,-7194.421189364494,332.33820239937694,855246733.6487288
1.771298284646472e-05,0.12330207428445679,-8763.609849154596,337.35454852004716,855246733.6487288
1.9598631988787957e-05,0.12330207428445679,-10776.110966929662,342.77550653971224,855246733.6487288
2.1578563588227356e-05,0.12330207428445679,-13366.612766363714,348.61325704069304,855246733.6487288
2.3657491767638723e-05,0.12330207428445679,-16711.990563507967,354.87986220471237,855246733.6487288
2.584036635602066e-05,0.12330207428445679,-21044.12495892434,361.58711826810685,855246733.6487288
2.8132384673821694e-05,0.12330207428445679,-26666.253576992367,368.74641239589164,855246733.6487288
3.053900390751278e-05,0.12330207428445679,-33973.62398098682,376.3685824339973,855246733.6487288
3.306595410288842e-05,0.12330207428445679,-43479.285742365755,384.4637789697668,855246733.6487288
3.571925180803284e-05,9134935.87675515,-812507405835.99,393.0413298792849,769791942890237.6
3.850521439843448e-05,46484870.84489719,-4333995591928.2144,402.10960816035396,2327467831169322.5
4.143047511835621e-05,178534625.34925193,-17619970604314.03,411.67590439912334,6073930182881620.0
4.4501998874274025e-05,632170161.937978,-66107663240916.16,421.746305729372,1.5387573336166188e+16
