t(s),Adsorbed H on surface 1 (H m-2),solute flux surface 1 (H m-2 s-1),Total T surface 1 (K),0 value at [0] (H m-3)
1e-10,8.694837390882311e-07,-292.07274906125525,300.1558570382785,33335.24699876378
2e-10,8.694837390882311e-07,-292.70252759817333,300.2393854578803,33335.24699876378
3e-10,8.694837390882311e-07,-293.2087984994378,300.30642422214305,33335.24699876378
4e-10,8.694837390882311e-07,-293.660193553762,300.3661123431249,33335.24699876378
5e-10,8.694837390882311e-07,-294.0821001901796,300.4218306693415,33335.24699876378
6e-10,8.694837390882311e-07,-294.4871186834049,300.4752558295865,33335.24699876378
7e-10,8.694837390882311e-07,-294.8825951499557,300.5273639814726,33335.24699876378
7.999999999999999e-10,8.694837390882311e-07,-295.27328623275696,300.5787859317987,33335.24699876378
8.999999999999999e-10,8.694837390882311e-07,-295.6625141645356,300.6299610741652,33335.24699876378
9.999999999999999e-10,8.694837390882311e-07,-296.05273914560837,300.6812136662554,33335.24699876378
1.1e-09,8.694837390882311e-07,-296.44587144458933,300.73279441529957,33335.24699876378
1.2e-09,8.694837390882311e-07,-296.8434543099203,300.7849048432145,33335.24699876378
1.3e-09,8.694837390882311e-07,-297.24677741117074,300.83771239104357,33335.24699876378
1.4000000000000001e-09,8.694837390882311e-07,-297.6569504910306,300.89136021876675,33335.24699876378
1.5000000000000002e-09,8.694837390882311e-07,-298.0749530342932,300.94597380725696,33335.24699876378
1.6000000000000003e-09,8.694837390882311e-07,-298.5016688582194,301.00166554920605,33335.24699876378
1.7000000000000003e-09,8.694837390882311e-07,-298.9379108805567,301.05853802958484,33335.24699876378
1.8000000000000004e-09,8.694837390882311e-07,-299.38443929313536,301.11668642583317,33335.24699876378
1.9000000000000005e-09,8.694837390882311e-07,-299.8419751916448,301.1762003010456,33335.24699876378
2.0000000000000005e-09,8.694837390882311e-07,-300.3112110031862,301.2371649689064,33335.24699876378
2.1000000000000006e-09,8.694837390882311e-07,-300.7928186122393,301.29966255034844,33335.24699876378
2.2000000000000007e-09,8.694837390882311e-07,-301.28745580362045,301.3637728043069,33335.24699876378
2.3000000000000007e-09,8.694837390882311e-07,-301.7957714560446,301.42957379028076,33335.24699876378
2.400000000000001e-09,8.694837390882311e-07,-302.3184097958333,301.49714240387084,33335.24699876378
2.500000000000001e-09,8.694837390882311e-07,-302.8560139354558,301.5665548151497,33335.24699876378
2.600000000000001e-09,8.694837390882311e-07,-303.4092288625051,301.6378868318346,33335.24699876378
2.700000000000001e-09,8.694837390882311e-07,-303.9787040028446,301.7112142036518,33335.24699876378
2.800000000000001e-09,8.694837390882311e-07,-304.5650954516157,301.7866128802677,33335.24699876378
2.900000000000001e-09,8.694837390882311e-07,-305.1690679438932,301.8641592322374,33335.24699876378
3.0000000000000012e-09,8.694837390882311e-07,-305.79129662063684,301.9439302422652,33335.24699876378
3.1000000000000013e-09,8.694837390882311e-07,-306.4324686335563,302.02600367245833,33335.24699876378
3.2000000000000014e-09,8.694837390882311e-07,-307.09328462342404,302.11045821204084,33335.24699876378
3.3000000000000014e-09,8.694837390882311e-07,-307.77446009948784,302.19737360906817,33335.24699876378
3.4000000000000015e-09,8.694837390882311e-07,-308.47672674233894,302.2868307889696,33335.24699876378
3.5000000000000016e-09,8.694837390882311e-07,-309.20083364850115,302.37891196219334,33335.24699876378
3.6000000000000016e-09,8.694837390882311e-07,-309.9475485318196,302.4737007227954,33335.24699876378
3.7000000000000017e-09,8.694837390882311e-07,-310.71765889424427,302.5712821394736,33335.24699876378
3.800000000000002e-09,8.694837390882311e-07,-311.51197317662945,302.6717428402766,33335.24699876378
3.900000000000002e-09,8.694837390882311e-07,-312.33132189862357,302.7751710920006,33335.24699876378
4.000000000000002e-09,8.694837390882311e-07,-313.1765587954941,302.88165687511474,33335.24699876378
4.100000000000002e-09,8.694837390882311e-07,-314.04856195875067,302.9912919549115,33335.24699876378
4.200000000000002e-09,8.694837390882311e-07,-314.9482349866542,303.1041699494679,33335.24699876378
4.300000000000002e-09,8.694837390882311e-07,-315.8765081500812,303.2203863949059,33335.24699876378
4.400000000000002e-09,8.694837390882311e-07,-316.83433957872387,303.3400388083651,33335.24699876378
4.500000000000002e-09,8.694837390882311e-07,-317.8227164722238,303.4632267490359,33335.24699876378
4.600000000000002e-09,8.694837390882311e-07,-318.84265634054213,303.5900518775501,33335.24699876378
4.700000000000002e-09,8.694837390882311e-07,-319.8952082776355,303.72061801397746,33335.24699876378
4.8000000000000024e-09,8.694837390882311e-07,-320.9814542723446,303.8550311946456,33335.24699876378
4.9000000000000025e-09,8.694837390882311e-07,-322.10251056027965,303.99339972796287,33335.24699876378
5.0000000000000026e-09,8.694837390882311e-07,-323.2595290204153,304.13583424940225,33335.24699876378
5.100000000000003e-09,8.694837390882311e-07,-324.4536986200649,304.2824477757798,33335.24699876378
5.200000000000003e-09,8.694837390882311e-07,-325.68624691188757,304.43335575894156,33335.24699876378
5.300000000000003e-09,8.694837390882311e-07,-326.95844158660947,304.5886761389574,33335.24699876378
5.400000000000003e-09,8.694837390882311e-07,-328.2715920851752,304.74852939690567,33335.24699876378
5.500000000000003e-09,8.694837390882311e-07,-329.6270512741181,304.91303860732086,33335.24699876378
5.600000000000003e-09,8.694837390882311e-07,-331.026217188005,305.0823294903646,33335.24699876378
5.700000000000003e-09,8.694837390882311e-07,-332.4705348429312,305.25653046377306,33335.24699876378
