t(s),Adsorbed H on surface 1 (H m-2),solute flux surface 1 (H m-2 s-1),Total T surface 1 (K),0 value at [0] (H m-3)
1e-08,1.34982595968672e-05,-12.373160479021262,301.17368897347967,9247363.961795455
2e-08,1.34982595968672e-05,-13.277629771839385,302.63191234411784,9247363.961795455
3.0000000000000004e-08,1.34982595968672e-05,-14.47248417294455,304.43220568936573,9247363.961795455
4e-08,1.34982595968672e-05,-15.962658117830232,306.50596187773,9247363.961795455
5e-08,1.34982595968672e-05,-17.770811876163467,308.8092012666504,9247363.961795455
6e-08,1.34982595968672e-05,-19.931713475600812,311.3109549543899,9247363.961795455
6.999999999999999e-08,1.34982595968672e-05,-22.489633849475897,313.98738240305397,9247363.961795455
7.999999999999999e-08,1.34982595968672e-05,-25.49788750831773,316.81942079287455,9247363.961795455
8.999999999999999e-08,1.34982595968672e-05,-29.01888671512961,319.7913494152049,9247363.961795455
9.999999999999998e-08,1.34982595968672e-05,-33.12451919291566,322.88989866425936,9247363.961795455
1.0999999999999998e-07,1.34982595968672e-05,-37.89671551357913,326.1036647194027,9247363.961795455
1.2e-07,1.34982595968672e-05,-43.428134952463346,329.4227065674251,9247363.961795455
1.3e-07,1.34982595968672e-05,-49.82292831302815,332.83825782222067,9247363.961795455
1.4e-07,1.34982595968672e-05,-57.19755074127052,336.34251411293855,9247363.961795455
1.5000000000000002e-07,1.34982595968672e-05,-65.68160496422969,339.92847209054696,9247363.961795455
1.6000000000000003e-07,1.34982595968672e-05,-75.4186993232533,343.58980480591964,9247363.961795455
1.7000000000000004e-07,1.34982595968672e-05,-86.56730714380532,347.32076340323397,9247363.961795455
1.8000000000000005e-07,1.34982595968672e-05,-99.30161524849396,351.1160982919293,9247363.961795455
1.9000000000000006e-07,1.34982595968672e-05,-113.81235023168963,354.97099502574116,9247363.961795455
2.0000000000000007e-07,1.34982595968672e-05,-130.3075717210979,358.88102148153763,9247363.961795455
2.1000000000000008e-07,1.34982595968672e-05,-149.01342239363836,362.8420838552256,9247363.961795455
2.200000000000001e-07,1.34982595968672e-05,-170.17482506872636,366.85038963294016,9247363.961795455
2.300000000000001e-07,1.34982595968672e-05,-194.05611781440666,370.90241614912674,9247363.961795455
